species,nt,ntp1,oviposition_days,chaff_presence,temp,rh,exp_name,output_eggs
A,53,950,7,NA,31,55,corridor,NA
A,475,900,7,NA,31,55,corridor,NA
A,945,585,7,NA,31,55,corridor,NA
A,905,286,7,NA,31,55,corridor,NA
A,556,405,7,NA,31,55,corridor,NA
A,315,238,7,NA,31,55,corridor,NA
A,37,573,7,NA,31,55,corridor,NA
A,13,512,7,NA,31,55,corridor,NA
A,558,178,7,NA,31,55,corridor,NA
A,527,720,7,NA,31,55,corridor,NA
A,314,0,7,NA,31,55,corridor,NA
A,584,624,7,NA,31,55,corridor,NA
A,156,1,7,NA,31,55,corridor,NA
A,468,80,7,NA,31,55,corridor,NA
A,21,585,7,NA,31,55,corridor,NA
A,60,0,7,NA,31,55,corridor,NA
A,439,349,7,NA,31,55,corridor,NA
A,146,0,7,NA,31,55,corridor,NA
A,262,0,7,NA,31,55,corridor,NA
A,87,0,7,NA,31,55,corridor,NA
A,37,713,7,NA,31,55,corridor,NA
A,13,600,7,NA,31,55,corridor,NA
A,685,648,7,NA,31,55,corridor,NA
A,628,452,7,NA,31,55,corridor,NA
A,599,528,7,NA,31,55,corridor,NA
A,501,593,7,NA,31,55,corridor,NA
A,544,291,7,NA,31,55,corridor,NA
A,577,131,7,NA,31,55,corridor,NA
A,251,0,7,NA,31,55,corridor,NA
A,171,0,7,NA,31,55,corridor,NA
A,50,0,7,NA,31,55,corridor,NA
A,50,0,7,NA,31,55,corridor,NA
A,47,956,7,NA,31,55,corridor,NA
A,3,85,7,NA,31,55,corridor,NA
A,912,0,7,NA,31,55,corridor,NA
A,129,0,7,NA,31,55,corridor,NA
A,47,0,7,NA,31,55,corridor,NA
A,3,109,7,NA,31,55,corridor,NA
A,5,70,7,NA,31,55,corridor,NA
A,104,0,7,NA,31,55,corridor,NA
A,66,0,7,NA,31,55,corridor,NA
A,4,257,7,NA,31,55,corridor,NA
A,13,346,7,NA,31,55,corridor,NA
A,244,0,7,NA,31,55,corridor,NA
A,329,52,7,NA,31,55,corridor,NA
A,17,576,7,NA,31,55,corridor,NA
A,78,0,7,NA,31,55,corridor,NA
A,550,18,7,NA,31,55,corridor,NA
A,1,72,7,NA,31,55,corridor,NA
A,17,562,7,NA,31,55,corridor,NA
A,96,0,7,NA,31,55,corridor,NA
A,538,0,7,NA,31,55,corridor,NA
A,45,880,7,NA,31,55,corridor,NA
A,5,169,7,NA,31,55,corridor,NA
A,809,0,7,NA,31,55,corridor,NA
A,240,0,7,NA,31,55,corridor,NA
A,45,798,7,NA,31,55,corridor,NA
A,5,302,7,NA,31,55,corridor,NA
A,748,0,7,NA,31,55,corridor,NA
A,352,0,7,NA,31,55,corridor,NA
A,37,713,7,NA,31,55,corridor,NA
A,13,634,7,NA,31,55,corridor,NA
A,693,0,7,NA,31,55,corridor,NA
A,654,0,7,NA,31,55,corridor,NA
A,37,851,7,NA,31,55,corridor,NA
A,13,564,7,NA,31,55,corridor,NA
A,769,0,7,NA,31,55,corridor,NA
A,646,0,7,NA,31,55,corridor,NA
A,50,0,7,NA,31,55,corridor,NA
A,47,107,7,NA,31,55,corridor,NA
A,3,360,7,NA,31,55,corridor,NA
A,120,0,7,NA,31,55,corridor,NA
A,347,0,7,NA,31,55,corridor,NA
A,45,83,7,NA,31,55,corridor,NA
A,5,780,7,NA,31,55,corridor,NA
A,153,0,7,NA,31,55,corridor,NA
A,710,211,7,NA,31,55,corridor,NA
A,21,960,7,NA,31,55,corridor,NA
A,190,0,7,NA,31,55,corridor,NA
A,864,36,7,NA,31,55,corridor,NA
A,96,13,7,NA,31,55,corridor,NA
A,33,751,7,NA,31,55,corridor,NA
A,16,497,7,NA,31,55,corridor,NA
A,726,343,7,NA,31,55,corridor,NA
A,522,0,7,NA,31,55,corridor,NA
A,309,0,7,NA,31,55,corridor,NA
A,34,0,7,NA,31,55,corridor,NA
A,37,705,7,NA,31,55,corridor,NA
A,13,221,7,NA,31,55,corridor,NA
A,584,0,7,NA,31,55,corridor,NA
A,342,0,7,NA,31,55,corridor,NA
A,50,0,7,NA,31,55,corridor,NA
A,50,0,7,NA,31,55,corridor,NA
A,3,131,7,NA,31,55,corridor,NA
A,47,3,7,NA,31,55,corridor,NA
A,124,0,7,NA,31,55,corridor,NA
A,10,450,7,NA,31,55,corridor,NA
A,22,787,7,NA,31,55,corridor,NA
A,428,517,7,NA,31,55,corridor,NA
A,774,0,7,NA,31,55,corridor,NA
A,530,641,7,NA,31,55,corridor,NA
A,32,1006,7,NA,31,55,corridor,NA
A,609,7,7,NA,31,55,corridor,NA
A,956,0,7,NA,31,55,corridor,NA
A,57,0,7,NA,31,55,corridor,NA
A,3,652,7,NA,31,55,corridor,NA
A,47,100,7,NA,31,55,corridor,NA
A,624,364,7,NA,31,55,corridor,NA
A,128,0,7,NA,31,55,corridor,NA
A,346,457,7,NA,31,55,corridor,NA
A,18,697,7,NA,31,55,corridor,NA
A,469,0,7,NA,31,55,corridor,NA
A,685,0,7,NA,31,55,corridor,NA
A,5,215,7,NA,31,55,corridor,NA
A,45,221,7,NA,31,55,corridor,NA
A,216,7,7,NA,31,55,corridor,NA
A,220,1,7,NA,31,55,corridor,NA
A,6,317,7,NA,31,55,corridor,NA
A,2,168,7,NA,31,55,corridor,NA
A,302,0,7,NA,31,55,corridor,NA
A,183,0,7,NA,31,55,corridor,NA
A,5,235,7,NA,31,55,corridor,NA
A,45,124,7,NA,31,55,corridor,NA
A,224,17,7,NA,31,55,corridor,NA
A,135,4,7,NA,31,55,corridor,NA
A,15,430,7,NA,31,55,corridor,NA
A,6,308,7,NA,31,55,corridor,NA
A,418,0,7,NA,31,55,corridor,NA
A,320,0,7,NA,31,55,corridor,NA
A,13,356,7,NA,31,55,corridor,NA
A,37,720,7,NA,31,55,corridor,NA
A,447,0,7,NA,31,55,corridor,NA
A,629,0,7,NA,31,55,corridor,NA
A,13,267,7,NA,31,55,corridor,NA
A,37,585,7,NA,31,55,corridor,NA
A,346,490,7,NA,31,55,corridor,NA
A,506,23,7,NA,31,55,corridor,NA
A,374,517,7,NA,31,55,corridor,NA
A,139,0,7,NA,31,55,corridor,NA
A,388,0,7,NA,31,55,corridor,NA
A,129,0,7,NA,31,55,corridor,NA
A,25,514,7,NA,31,55,corridor,NA
A,25,607,7,NA,31,55,corridor,NA
A,560,0,7,NA,31,55,corridor,NA
A,561,0,7,NA,31,55,corridor,NA
A,25,667,7,NA,31,55,corridor,NA
A,25,696,7,NA,31,55,corridor,NA
A,682,104,7,NA,31,55,corridor,NA
A,681,0,7,NA,31,55,corridor,NA
A,52,0,7,NA,31,55,corridor,NA
A,52,0,7,NA,31,55,corridor,NA
A,6,140,7,NA,31,55,corridor,NA
A,6,290,7,NA,31,55,corridor,NA
A,22,696,7,NA,31,55,corridor,NA
A,22,672,7,NA,31,55,corridor,NA
A,400,0,7,NA,31,55,corridor,NA
A,400,0,7,NA,31,55,corridor,NA
A,232,0,7,NA,31,55,corridor,NA
A,666,0,7,NA,31,55,corridor,NA
A,628,864,7,NA,31,55,corridor,NA
A,472,0,7,NA,31,55,corridor,NA
A,3,75,7,NA,31,55,corridor,NA
A,3,145,7,NA,31,55,corridor,NA
A,3,148,7,NA,31,55,corridor,NA
A,3,0,7,NA,31,55,corridor,NA
A,5,281,7,NA,31,55,corridor,NA
A,5,139,7,NA,31,55,corridor,NA
A,5,137,7,NA,31,55,corridor,NA
A,5,89,7,NA,31,55,corridor,NA
A,13,401,7,NA,31,55,corridor,NA
A,13,340,7,NA,31,55,corridor,NA
A,13,290,7,NA,31,55,corridor,NA
A,13,409,7,NA,31,55,corridor,NA
A,171,0,7,NA,31,55,corridor,NA
A,522,405,7,NA,31,55,corridor,NA
A,447,10,7,NA,31,55,corridor,NA
A,561,341,7,NA,31,55,corridor,NA
A,945,145,7,NA,31,55,corridor,NA
A,905,87,7,NA,31,55,corridor,NA
A,139,0,7,NA,31,55,corridor,NA
A,93,5,7,NA,31,55,corridor,NA
A,10,452,7,NA,31,55,corridor,NA
A,10,450,7,NA,31,55,corridor,NA
A,10,306,7,NA,31,55,corridor,NA
A,10,547,7,NA,31,55,corridor,NA
A,10,407,7,NA,31,55,corridor,NA
A,10,470,7,NA,31,55,corridor,NA
A,10,496,7,NA,31,55,corridor,NA
A,10,475,7,NA,31,55,corridor,NA
A,25,840,7,NA,31,55,corridor,NA
A,25,767,7,NA,31,55,corridor,NA
A,25,741,7,NA,31,55,corridor,NA
A,25,788,7,NA,31,55,corridor,NA
A,25,742,7,NA,31,55,corridor,NA
A,25,715,7,NA,31,55,corridor,NA
A,25,699,7,NA,31,55,corridor,NA
A,25,0,7,NA,31,55,corridor,NA
A,50,836,7,NA,31,55,corridor,NA
A,50,666,7,NA,31,55,corridor,NA
A,50,713,7,NA,31,55,corridor,NA
A,50,712,7,NA,31,55,corridor,NA
A,50,815,7,NA,31,55,corridor,NA
A,50,572,7,NA,31,55,corridor,NA
A,50,813,7,NA,31,55,corridor,NA
A,50,457,7,NA,31,55,corridor,NA
A,100,653,7,NA,31,55,corridor,NA
A,100,0,7,NA,31,55,corridor,NA
A,100,0,7,NA,31,55,corridor,NA
A,100,654,7,NA,31,55,corridor,NA
A,100,0,7,NA,31,55,corridor,NA
A,100,0,7,NA,31,55,corridor,NA
A,100,0,7,NA,31,55,corridor,NA
A,100,0,7,NA,31,55,corridor,NA
A,500,666,7,NA,31,55,corridor,NA
A,500,129,7,NA,31,55,corridor,NA
A,500,505,7,NA,31,55,corridor,NA
A,500,765,7,NA,31,55,corridor,NA
A,500,527,7,NA,31,55,corridor,NA
A,500,596,7,NA,31,55,corridor,NA
A,500,685,7,NA,31,55,corridor,NA
A,500,405,7,NA,31,55,corridor,NA
A,10,452,7,NA,31,55,corridor_eggs,386
A,10,450,7,NA,31,55,corridor_eggs,409
A,10,306,7,NA,31,55,corridor_eggs,254
A,10,547,7,NA,31,55,corridor_eggs,NA
A,10,407,7,NA,31,55,corridor_eggs,NA
A,10,470,7,NA,31,55,corridor_eggs,152
A,10,496,7,NA,31,55,corridor_eggs,560
A,10,475,7,NA,31,55,corridor_eggs,NA
A,25,840,7,NA,31,55,corridor_eggs,880
A,25,767,7,NA,31,55,corridor_eggs,748
A,25,741,7,NA,31,55,corridor_eggs,1176
A,25,788,7,NA,31,55,corridor_eggs,NA
A,25,742,7,NA,31,55,corridor_eggs,NA
A,25,715,7,NA,31,55,corridor_eggs,936
A,25,699,7,NA,31,55,corridor_eggs,512
A,25,NA,7,NA,31,55,corridor_eggs,NA
A,50,836,7,NA,31,55,corridor_eggs,1515
A,50,666,7,NA,31,55,corridor_eggs,1004
A,50,713,7,NA,31,55,corridor_eggs,1280
A,50,712,7,NA,31,55,corridor_eggs,NA
A,50,815,7,NA,31,55,corridor_eggs,NA
A,50,572,7,NA,31,55,corridor_eggs,988
A,50,813,7,NA,31,55,corridor_eggs,856
A,50,457,7,NA,31,55,corridor_eggs,NA
A,100,653,7,NA,31,55,corridor_eggs,1512
A,100,0,7,NA,31,55,corridor_eggs,1896
A,100,0,7,NA,31,55,corridor_eggs,1732
A,100,654,7,NA,31,55,corridor_eggs,NA
A,100,0,7,NA,31,55,corridor_eggs,NA
A,100,0,7,NA,31,55,corridor_eggs,1700
A,100,0,7,NA,31,55,corridor_eggs,1296
A,100,0,7,NA,31,55,corridor_eggs,NA
A,500,666,7,NA,31,55,corridor_eggs,1318
A,500,129,7,NA,31,55,corridor_eggs,1512
A,500,505,7,NA,31,55,corridor_eggs,1686
A,500,765,7,NA,31,55,corridor_eggs,NA
A,500,527,7,NA,31,55,corridor_eggs,NA
A,500,596,7,NA,31,55,corridor_eggs,1428
A,500,685,7,NA,31,55,corridor_eggs,1760
A,500,405,7,NA,31,55,corridor_eggs,NA
A,500,25,7,1,31,70,storing_sex_A,NA
A,500,2,7,1,31,70,storing_sex_A,NA
A,500,224,7,0,31,70,storing_sex_A,NA
A,500,0,7,1,31,70,storing_sex_A,NA
A,500,194,7,0,31,70,storing_sex_A,NA
A,500,0,7,1,31,70,storing_sex_A,NA
A,500,2,7,1,31,70,storing_sex_A,NA
A,500,4,7,1,31,70,storing_sex_A,NA
A,500,11,7,1,31,70,storing_sex_A,NA
A,500,70,7,1,31,70,storing_sex_A,NA
A,500,0,7,1,31,70,storing_sex_A,NA
A,500,0,7,1,31,70,storing_sex_A,NA
A,500,0,7,1,31,70,storing_sex_A,NA
A,500,4,7,1,31,70,storing_sex_A,NA
A,500,0,7,1,31,70,storing_sex_A,NA
A,500,226,7,0,31,70,storing_sex_A,NA
A,500,221,7,0,31,70,storing_sex_A,NA
A,500,268,7,0,31,70,storing_sex_A,NA
A,500,287,7,0,31,70,storing_sex_A,NA
A,500,218,7,0,31,70,storing_sex_A,NA
A,500,254,7,0,31,70,storing_sex_A,NA
A,500,243,7,0,31,70,storing_sex_A,NA
A,500,275,7,0,31,70,storing_sex_A,NA
A,500,244,7,0,31,70,storing_sex_A,NA
A,500,290,7,0,31,70,storing_sex_A,NA
A,500,306,7,0,31,70,storing_sex_A,NA
A,500,129,7,0,31,70,storing_sex_A,NA
A,500,8,7,1,31,70,storing_sex_A,NA
A,500,0,7,1,31,70,storing_sex_A,NA
A,500,1,7,1,31,70,storing_sex_A,NA
A,500,295,7,0,31,70,storing_sex_A,NA
A,500,6,7,1,31,70,storing_sex_A,NA
A,500,284,7,0,31,70,storing_sex_A,NA
A,100,350,7,0,31,70,storing_sex_A,NA
A,100,330,7,0,31,70,storing_sex_A,NA
A,100,373,7,0,31,70,storing_sex_A,NA
A,100,371,7,0,31,70,storing_sex_A,NA
A,100,381,7,0,31,70,storing_sex_A,NA
A,100,363,7,0,31,70,storing_sex_A,NA
A,100,385,7,0,31,70,storing_sex_A,NA
A,100,335,7,0,31,70,storing_sex_A,NA
A,100,372,7,0,31,70,storing_sex_A,NA
A,100,366,7,0,31,70,storing_sex_A,NA
A,100,401,7,0,31,70,storing_sex_A,NA
A,100,384,7,0,31,70,storing_sex_A,NA
A,100,337,7,0,31,70,storing_sex_A,NA
A,100,351,7,0,31,70,storing_sex_A,NA
A,100,342,7,0,31,70,storing_sex_A,NA
A,200,388,7,0,31,70,storing_sex_A,NA
A,200,348,7,0,31,70,storing_sex_A,NA
A,200,356,7,0,31,70,storing_sex_A,NA
A,200,341,7,0,31,70,storing_sex_A,NA
A,200,312,7,0,31,70,storing_sex_A,NA
A,200,341,7,0,31,70,storing_sex_A,NA
A,200,334,7,0,31,70,storing_sex_A,NA
A,200,345,7,0,31,70,storing_sex_A,NA
A,200,319,7,0,31,70,storing_sex_A,NA
A,200,332,7,0,31,70,storing_sex_A,NA
A,200,337,7,0,31,70,storing_sex_A,NA
A,200,97,7,0,31,70,storing_sex_A,NA
A,200,326,7,0,31,70,storing_sex_A,NA
A,200,56,7,1,31,70,storing_sex_A,NA
A,200,318,7,0,31,70,storing_sex_A,NA
A,300,316,7,0,31,70,storing_sex_A,NA
A,300,280,7,0,31,70,storing_sex_A,NA
A,300,12,7,1,31,70,storing_sex_A,NA
A,300,296,7,0,31,70,storing_sex_A,NA
A,300,286,7,0,31,70,storing_sex_A,NA
A,300,21,7,1,31,70,storing_sex_A,NA
A,300,14,7,1,31,70,storing_sex_A,NA
A,300,277,7,0,31,70,storing_sex_A,NA
A,300,288,7,0,31,70,storing_sex_A,NA
A,300,337,7,0,31,70,storing_sex_A,NA
A,300,346,7,0,31,70,storing_sex_A,NA
A,300,327,7,0,31,70,storing_sex_A,NA
A,300,325,7,0,31,70,storing_sex_A,NA
A,300,328,7,0,31,70,storing_sex_A,NA
A,300,316,7,0,31,70,storing_sex_A,NA
A,400,329,7,0,31,70,storing_sex_A,NA
A,400,315,7,0,31,70,storing_sex_A,NA
A,400,322,7,0,31,70,storing_sex_A,NA
A,400,278,7,0,31,70,storing_sex_A,NA
A,400,297,7,0,31,70,storing_sex_A,NA
A,400,115,7,1,31,70,storing_sex_A,NA
A,400,259,7,0,31,70,storing_sex_A,NA
A,400,297,7,0,31,70,storing_sex_A,NA
A,400,283,7,0,31,70,storing_sex_A,NA
A,400,287,7,0,31,70,storing_sex_A,NA
A,400,279,7,0,31,70,storing_sex_A,NA
A,400,292,7,0,31,70,storing_sex_A,NA
A,400,254,7,0,31,70,storing_sex_A,NA
A,400,220,7,0,31,70,storing_sex_A,NA
A,400,11,7,1,31,70,storing_sex_A,NA
A,750,257,7,0,31,70,storing_sex_A,NA
A,750,281,7,0,31,70,storing_sex_A,NA
A,750,274,7,0,31,70,storing_sex_A,NA
A,750,270,7,0,31,70,storing_sex_A,NA
A,750,243,7,0,31,70,storing_sex_A,NA
A,750,257,7,0,31,70,storing_sex_A,NA
A,750,250,7,0,31,70,storing_sex_A,NA
A,750,271,7,0,31,70,storing_sex_A,NA
A,750,1,7,1,31,70,storing_sex_A,NA
A,750,0,7,1,31,70,storing_sex_A,NA
A,750,3,7,1,31,70,storing_sex_A,NA
A,750,264,7,0,31,70,storing_sex_A,NA
A,750,245,7,0,31,70,storing_sex_A,NA
A,750,246,7,0,31,70,storing_sex_A,NA
A,750,269,7,0,31,70,storing_sex_A,NA
A,1000,213,7,1,31,70,storing_sex_A,NA
A,1000,257,7,0,31,70,storing_sex_A,NA
A,1000,257,7,0,31,70,storing_sex_A,NA
A,1000,171,7,0,31,70,storing_sex_A,NA
A,1000,4,7,1,31,70,storing_sex_A,NA
A,1000,1,7,1,31,70,storing_sex_A,NA
A,1000,2,7,1,31,70,storing_sex_A,NA
A,1000,194,7,0,31,70,storing_sex_A,NA
A,1000,247,7,0,31,70,storing_sex_A,NA
A,1000,210,7,0,31,70,storing_sex_A,NA
A,1000,1,7,1,31,70,storing_sex_A,NA
A,1000,0,7,1,31,70,storing_sex_A,NA
A,1000,0,7,1,31,70,storing_sex_A,NA
A,100,243,1,0,31,70,storing_sex_A,NA
A,100,197,1,0,31,70,storing_sex_A,NA
A,100,202,1,0,31,70,storing_sex_A,NA
A,100,244,1,0,31,70,storing_sex_A,NA
A,100,267,1,0,31,70,storing_sex_A,NA
A,100,222,1,0,31,70,storing_sex_A,NA
A,100,254,1,0,31,70,storing_sex_A,NA
A,100,197,1,0,31,70,storing_sex_A,NA
A,100,214,1,0,31,70,storing_sex_A,NA
A,100,235,1,0,31,70,storing_sex_A,NA
A,100,245,1,0,31,70,storing_sex_A,NA
A,100,281,1,0,31,70,storing_sex_A,NA
A,100,232,1,0,31,70,storing_sex_A,NA
A,100,250,1,0,31,70,storing_sex_A,NA
A,100,218,1,0,31,70,storing_sex_A,NA
A,200,203,1,0,31,70,storing_sex_A,NA
A,200,208,1,0,31,70,storing_sex_A,NA
A,200,214,1,0,31,70,storing_sex_A,NA
A,200,218,1,0,31,70,storing_sex_A,NA
A,200,226,1,0,31,70,storing_sex_A,NA
A,200,209,1,0,31,70,storing_sex_A,NA
A,200,171,1,0,31,70,storing_sex_A,NA
A,200,226,1,0,31,70,storing_sex_A,NA
A,200,202,1,0,31,70,storing_sex_A,NA
A,200,179,1,0,31,70,storing_sex_A,NA
A,200,204,1,0,31,70,storing_sex_A,NA
A,200,226,1,0,31,70,storing_sex_A,NA
A,200,177,1,0,31,70,storing_sex_A,NA
A,200,162,1,0,31,70,storing_sex_A,NA
A,300,151,1,0,31,70,storing_sex_A,NA
A,300,175,1,0,31,70,storing_sex_A,NA
A,300,174,1,0,31,70,storing_sex_A,NA
A,300,162,1,0,31,70,storing_sex_A,NA
A,300,194,1,0,31,70,storing_sex_A,NA
A,300,171,1,0,31,70,storing_sex_A,NA
A,300,162,1,0,31,70,storing_sex_A,NA
A,300,165,1,0,31,70,storing_sex_A,NA
A,300,179,1,0,31,70,storing_sex_A,NA
A,300,206,1,0,31,70,storing_sex_A,NA
A,300,193,1,0,31,70,storing_sex_A,NA
A,300,181,1,0,31,70,storing_sex_A,NA
A,300,195,1,0,31,70,storing_sex_A,NA
A,300,190,1,0,31,70,storing_sex_A,NA
A,300,201,1,0,31,70,storing_sex_A,NA
A,400,185,1,0,31,70,storing_sex_A,NA
A,400,191,1,0,31,70,storing_sex_A,NA
A,400,193,1,0,31,70,storing_sex_A,NA
A,400,185,1,0,31,70,storing_sex_A,NA
A,400,181,1,0,31,70,storing_sex_A,NA
A,400,207,1,0,31,70,storing_sex_A,NA
A,400,136,1,0,31,70,storing_sex_A,NA
A,400,199,1,0,31,70,storing_sex_A,NA
A,400,203,1,0,31,70,storing_sex_A,NA
A,400,188,1,0,31,70,storing_sex_A,NA
A,400,169,1,0,31,70,storing_sex_A,NA
A,400,184,1,0,31,70,storing_sex_A,NA
A,400,178,1,0,31,70,storing_sex_A,NA
A,400,169,1,0,31,70,storing_sex_A,NA
A,400,125,1,0,31,70,storing_sex_A,NA
A,750,207,1,0,31,70,storing_sex_A,NA
A,750,228,1,0,31,70,storing_sex_A,NA
A,750,182,1,0,31,70,storing_sex_A,NA
A,750,216,1,0,31,70,storing_sex_A,NA
A,750,219,1,0,31,70,storing_sex_A,NA
A,750,157,1,0,31,70,storing_sex_A,NA
A,750,165,1,0,31,70,storing_sex_A,NA
A,750,165,1,0,31,70,storing_sex_A,NA
A,750,101,1,0,31,70,storing_sex_A,NA
A,750,94,1,1,31,70,storing_sex_A,NA
A,750,96,1,1,31,70,storing_sex_A,NA
A,750,183,1,0,31,70,storing_sex_A,NA
A,750,132,1,0,31,70,storing_sex_A,NA
A,750,171,1,0,31,70,storing_sex_A,NA
A,750,186,1,0,31,70,storing_sex_A,NA
A,1000,220,1,0,31,70,storing_sex_A,NA
A,1000,198,1,0,31,70,storing_sex_A,NA
A,1000,172,1,0,31,70,storing_sex_A,NA
A,1000,139,1,0,31,70,storing_sex_A,NA
A,1000,156,1,0,31,70,storing_sex_A,NA
A,1000,232,1,0,31,70,storing_sex_A,NA
A,1000,166,1,0,31,70,storing_sex_A,NA
A,1000,176,1,0,31,70,storing_sex_A,NA
A,1000,186,1,0,31,70,storing_sex_A,NA
A,1000,166,1,0,31,70,storing_sex_A,NA
A,1000,200,1,0,31,70,storing_sex_A,NA
A,1000,12,1,1,31,70,storing_sex_A,NA
A,1000,111,1,0,31,70,storing_sex_A,NA
A,100,347,3,0,31,70,storing_sex_A,NA
A,100,387,3,0,31,70,storing_sex_A,NA
A,100,318,3,0,31,70,storing_sex_A,NA
A,100,367,3,0,31,70,storing_sex_A,NA
A,100,375,3,0,31,70,storing_sex_A,NA
A,100,380,3,0,31,70,storing_sex_A,NA
A,100,446,3,0,31,70,storing_sex_A,NA
A,100,344,3,0,31,70,storing_sex_A,NA
A,100,357,3,0,31,70,storing_sex_A,NA
A,100,363,3,0,31,70,storing_sex_A,NA
A,100,377,3,0,31,70,storing_sex_A,NA
A,100,337,3,0,31,70,storing_sex_A,NA
A,100,378,3,0,31,70,storing_sex_A,NA
A,100,388,3,0,31,70,storing_sex_A,NA
A,100,359,3,0,31,70,storing_sex_A,NA
A,200,348,3,0,31,70,storing_sex_A,NA
A,200,330,3,0,31,70,storing_sex_A,NA
A,200,357,3,0,31,70,storing_sex_A,NA
A,200,358,3,0,31,70,storing_sex_A,NA
A,200,322,3,0,31,70,storing_sex_A,NA
A,200,311,3,0,31,70,storing_sex_A,NA
A,200,335,3,0,31,70,storing_sex_A,NA
A,200,323,3,0,31,70,storing_sex_A,NA
A,200,340,3,0,31,70,storing_sex_A,NA
A,200,332,3,0,31,70,storing_sex_A,NA
A,200,349,3,0,31,70,storing_sex_A,NA
A,200,320,3,0,31,70,storing_sex_A,NA
A,200,358,3,0,31,70,storing_sex_A,NA
A,200,306,3,0,31,70,storing_sex_A,NA
A,200,279,3,0,31,70,storing_sex_A,NA
A,300,245,3,0,31,70,storing_sex_A,NA
A,300,286,3,0,31,70,storing_sex_A,NA
A,300,279,3,0,31,70,storing_sex_A,NA
A,300,261,3,0,31,70,storing_sex_A,NA
A,300,293,3,0,31,70,storing_sex_A,NA
A,300,282,3,0,31,70,storing_sex_A,NA
A,300,230,3,0,31,70,storing_sex_A,NA
A,300,263,3,0,31,70,storing_sex_A,NA
A,300,310,3,0,31,70,storing_sex_A,NA
A,300,287,3,0,31,70,storing_sex_A,NA
A,300,293,3,0,31,70,storing_sex_A,NA
A,300,309,3,0,31,70,storing_sex_A,NA
A,300,325,3,0,31,70,storing_sex_A,NA
A,300,357,3,0,31,70,storing_sex_A,NA
A,300,306,3,0,31,70,storing_sex_A,NA
A,400,281,3,0,31,70,storing_sex_A,NA
A,400,244,3,0,31,70,storing_sex_A,NA
A,400,335,3,0,31,70,storing_sex_A,NA
A,400,286,3,0,31,70,storing_sex_A,NA
A,400,299,3,0,31,70,storing_sex_A,NA
A,400,378,3,0,31,70,storing_sex_A,NA
A,400,385,3,0,31,70,storing_sex_A,NA
A,400,391,3,0,31,70,storing_sex_A,NA
A,400,430,3,0,31,70,storing_sex_A,NA
A,400,385,3,0,31,70,storing_sex_A,NA
A,400,380,3,0,31,70,storing_sex_A,NA
A,400,395,3,0,31,70,storing_sex_A,NA
A,400,344,3,0,31,70,storing_sex_A,NA
A,400,244,3,1,31,70,storing_sex_A,NA
A,750,354,3,0,31,70,storing_sex_A,NA
A,750,360,3,0,31,70,storing_sex_A,NA
A,750,403,3,0,31,70,storing_sex_A,NA
A,750,440,3,0,31,70,storing_sex_A,NA
A,750,356,3,0,31,70,storing_sex_A,NA
A,750,395,3,0,31,70,storing_sex_A,NA
A,750,344,3,0,31,70,storing_sex_A,NA
A,750,156,3,1,31,70,storing_sex_A,NA
A,750,287,3,1,31,70,storing_sex_A,NA
A,750,9,3,1,31,70,storing_sex_A,NA
A,750,228,3,1,31,70,storing_sex_A,NA
A,750,106,3,1,31,70,storing_sex_A,NA
A,750,386,3,0,31,70,storing_sex_A,NA
A,750,319,3,0,31,70,storing_sex_A,NA
A,750,149,3,0,31,70,storing_sex_A,NA
A,1000,319,3,0,31,70,storing_sex_A,NA
A,1000,341,3,0,31,70,storing_sex_A,NA
A,1000,361,3,0,31,70,storing_sex_A,NA
A,1000,10,3,1,31,70,storing_sex_A,NA
A,1000,274,3,0,31,70,storing_sex_A,NA
A,1000,332,3,0,31,70,storing_sex_A,NA
A,1000,333,3,0,31,70,storing_sex_A,NA
A,1000,321,3,0,31,70,storing_sex_A,NA
A,1000,352,3,0,31,70,storing_sex_A,NA
A,1000,320,3,0,31,70,storing_sex_A,NA
A,1000,111,3,1,31,70,storing_sex_A,NA
A,1000,153,3,1,31,70,storing_sex_A,NA
A,1000,8,3,1,31,70,storing_sex_A,NA
A,100,244,1,0,31,70,storing_sex_A,NA
A,100,212,1,0,31,70,storing_sex_A,NA
A,100,211,1,0,31,70,storing_sex_A,NA
A,100,283,1,0,31,70,storing_sex_A,NA
A,100,112,1,0,31,70,storing_sex_A,NA
A,100,227,1,0,31,70,storing_sex_A,NA
A,100,255,1,0,31,70,storing_sex_A,NA
A,100,199,1,0,31,70,storing_sex_A,NA
A,100,238,1,0,31,70,storing_sex_A,NA
A,100,271,1,0,31,70,storing_sex_A,NA
A,100,239,1,0,31,70,storing_sex_A,NA
A,100,228,1,0,31,70,storing_sex_A,NA
A,100,255,1,0,31,70,storing_sex_A,NA
A,100,259,1,0,31,70,storing_sex_A,NA
A,100,254,1,0,31,70,storing_sex_A,NA
A,200,274,1,0,31,70,storing_sex_A,NA
A,200,264,1,0,31,70,storing_sex_A,NA
A,200,257,1,0,31,70,storing_sex_A,NA
A,200,307,1,0,31,70,storing_sex_A,NA
A,200,270,1,0,31,70,storing_sex_A,NA
A,200,266,1,0,31,70,storing_sex_A,NA
A,200,293,1,0,31,70,storing_sex_A,NA
A,200,298,1,0,31,70,storing_sex_A,NA
A,200,253,1,0,31,70,storing_sex_A,NA
A,200,243,1,0,31,70,storing_sex_A,NA
A,200,254,1,0,31,70,storing_sex_A,NA
